order_id;customer_id;city;channel;order_date;items_sold;gross_revenue_eur
O202503120057;C0709;Toulouse;app;2025-03-12;3;12.0
O202503120058;C0660;Nantes;web;2025-03-12;2;5.0
O202503120059;C0225;Lyon;web;2025-03-12;4;16.0
O202503120060;C0192;Paris;web;2025-03-12;5;40.0
O202503120061;C0369;Lyon;web;2025-03-12;2;19.8
O202503120062;C0607;Nantes;app;2025-03-12;1;19.9
O202503120063;C0516;Paris;web;2025-03-12;1;9.9
O202503120065;C0522;Nice;web;2025-03-12;2;19.8
O202503120066;C0152;Paris;app;2025-03-12;3;37.5
O202503120067;C0003;Bordeaux;app;2025-03-12;4;20.0
O202503120068;C0697;Nantes;web;2025-03-12;3;12.0
O202503120069;C0602;Paris;app;2025-03-12;2;30.0
O202503120070;C0652;Nantes;web;2025-03-12;5;12.5
O202503120071;C0561;Lyon;app;2025-03-12;1;24.9
O202503120072;C0662;Lille;app;2025-03-12;3;12.0
O202503120074;C0431;Marseille;web;2025-03-12;4;79.6
O202503120075;C0689;Nantes;app;2025-03-12;1;9.9
O202503120076;C0672;Toulouse;web;2025-03-12;4;79.6
O202503120077;C0530;Lyon;app;2025-03-12;1;4.0
O202503120078;C0005;Lyon;app;2025-03-12;4;99.6
O202503120079;C0200;Marseille;web;2025-03-12;5;99.5
O202503120081;C0509;Nantes;web;2025-03-12;1;4.0
O202503120082;C0472;Lyon;web;2025-03-12;2;5.0
O202503120083;C0720;Nice;web;2025-03-12;1;4.0
O202503120084;C0794;Lyon;app;2025-03-12;2;49.8
O202503120085;C0756;Nice;web;2025-03-12;4;60.0
O202503120087;C0172;Bordeaux;app;2025-03-12;2;15.0
O202503120088;C0303;Lille;web;2025-03-12;1;5.0
O202503120089;C0733;Paris;web;2025-03-12;5;75.0
O202503120090;C0496;Toulouse;web;2025-03-12;2;49.8
O202503120091;C0794;Lyon;app;2025-03-12;1;24.9
O202503120092;C0188;Toulouse;web;2025-03-12;2;39.8
O202503120093;C0382;Bordeaux;app;2025-03-12;3;74.69999999999999
O202503120094;C0574;Lyon;app;2025-03-12;4;20.0
O202503120095;C0698;Toulouse;web;2025-03-12;1;8.0
O202503120096;C0440;Marseille;web;2025-03-12;2;15.0
O202503120097;C0717;Toulouse;web;2025-03-12;1;9.9
O202503120099;C0733;Paris;app;2025-03-12;3;74.69999999999999
O202503120100;C0489;Bordeaux;app;2025-03-12;5;75.0
O202503130001;C0484;Marseille;app;2025-03-13;4;60.0
O202503130002;C0767;Toulouse;web;2025-03-13;4;30.0
O202503130004;C0640;Bordeaux;web;2025-03-13;1;4.0
O202503130007;C0502;Nice;app;2025-03-13;4;60.0
O202503130008;C0158;Nantes;web;2025-03-13;5;49.5
O202503130010;C0272;Nantes;app;2025-03-13;5;25.0
O202503130011;C0319;Nice;web;2025-03-13;5;25.0
O202503130012;C0570;Marseille;app;2025-03-13;4;16.0
O202503130013;C0197;Lyon;app;2025-03-13;1;19.9
O202503130014;C0783;Lyon;web;2025-03-13;5;37.5
O202503130016;C0125;Marseille;web;2025-03-13;2;15.0
O202503130017;C0692;Marseille;app;2025-03-13;1;5.0
O202503130018;C0638;Bordeaux;app;2025-03-13;5;37.5
O202503130020;C0117;Paris;web;2025-03-13;2;5.0
O202503130021;C0628;Lyon;web;2025-03-13;5;12.5
O202503130022;C0443;Lille;web;2025-03-13;1;15.0
O202503130024;C0040;Lille;web;2025-03-13;3;24.0
O202503130025;C0195;Marseille;app;2025-03-13;5;99.5
O202503130026;C0289;Lille;web;2025-03-13;1;5.0
O202503130027;C0394;Bordeaux;app;2025-03-13;4;99.6
O202503130028;C0073;Bordeaux;app;2025-03-13;2;15.0
O202503130029;C0179;Nice;app;2025-03-13;5;99.5
O202503130030;C0491;Lyon;app;2025-03-13;1;9.9
O202503130031;C0499;Lyon;web;2025-03-13;3;22.5
O202503130032;C0099;Nantes;web;2025-03-13;1;15.0
O202503130033;C0337;Lyon;web;2025-03-13;5;37.5
O202503130034;C0779;Lille;app;2025-03-13;1;19.9
O202503130036;C0035;Nantes;app;2025-03-13;4;50.0
O202503130037;C0390;Toulouse;web;2025-03-13;1;9.9
O202503130038;C0739;Marseille;web;2025-03-13;3;12.0
O202503130039;C0607;Nantes;web;2025-03-13;2;10.0
O202503130040;C0162;Nice;web;2025-03-13;4;79.6
O202503130042;C0196;Paris;app;2025-03-13;4;60.0
O202503130043;C0666;Lille;web;2025-03-13;3;59.699999999999996
O202503130044;C0687;Toulouse;app;2025-03-13;4;30.0
O202503130045;C0394;Bordeaux;app;2025-03-13;4;79.6
O202503130046;C0136;Nice;app;2025-03-13;1;15.0
O202503130047;C0556;Marseille;web;2025-03-13;2;39.8
O202503130048;C0350;Lyon;web;2025-03-13;4;32.0
O202503130049;C0090;Marseille;web;2025-03-13;4;10.0
O202503130051;C0277;Paris;app;2025-03-13;5;20.0
O202503130052;C0797;Paris;web;2025-03-13;5;99.5
O202503130053;C0692;Marseille;app;2025-03-13;4;20.0
O202503130055;C0114;Paris;app;2025-03-13;5;124.5
O202503130056;C0318;Nantes;app;2025-03-13;1;12.5
O202503130057;C0678;Toulouse;web;2025-03-13;5;49.5
O202503130058;C0090;Marseille;web;2025-03-13;3;37.5
O202503130059;C0115;Lyon;app;2025-03-13;2;8.0
O202503130060;C0312;Paris;web;2025-03-13;5;75.0
O202503130061;C0191;Marseille;web;2025-03-13;5;75.0
O202503130062;C0756;Nice;web;2025-03-13;4;10.0
O202503130063;C0074;Toulouse;app;2025-03-13;4;30.0
O202503130064;C0528;Toulouse;web;2025-03-13;4;10.0
O202503130065;C0730;Lille;app;2025-03-13;2;16.0
O202503130066;C0475;Paris;app;2025-03-13;3;24.0
O202503130067;C0457;Bordeaux;app;2025-03-13;2;5.0
O202503130068;C0690;Toulouse;app;2025-03-13;5;62.5
O202503130071;C0597;Lille;app;2025-03-13;3;74.69999999999999
O202503130072;C0563;Nice;web;2025-03-13;1;8.0
O202503130073;C0141;Lyon;web;2025-03-13;2;39.8
O202503130074;C0397;Lyon;app;2025-03-13;5;49.5
O202503130075;C0017;Paris;web;2025-03-13;1;8.0
O202503130076;C0617;Lyon;app;2025-03-13;4;10.0
O202503130077;C0100;Nantes;web;2025-03-13;5;75.0
O202503130078;C0492;Nantes;web;2025-03-13;2;30.0
O202503130079;C0573;Bordeaux;app;2025-03-13;2;10.0
O202503130080;C0080;Bordeaux;app;2025-03-13;2;16.0
O202503130081;C0727;Nice;web;2025-03-13;2;16.0
O202503130082;C0186;Bordeaux;app;2025-03-13;4;60.0
O202503130083;C0093;Toulouse;app;2025-03-13;4;79.6
O202503130084;C0627;Lille;app;2025-03-13;1;2.5
O202503130085;C0290;Paris;app;2025-03-13;1;8.0
O202503130086;C0088;Lille;app;2025-03-13;5;124.5
O202503130087;C0382;Bordeaux;app;2025-03-13;4;32.0
O202503130088;C0249;Nice;web;2025-03-13;4;50.0
O202503130089;C0147;Nice;app;2025-03-13;1;5.0
O202503130090;C0193;Paris;app;2025-03-13;2;15.0
O202503130091;C0559;Lille;app;2025-03-13;1;12.5
O202503130093;C0441;Nantes;web;2025-03-13;5;75.0
O202503130094;C0794;Lyon;app;2025-03-13;5;12.5
O202503130095;C0177;Paris;app;2025-03-13;1;8.0
O202503130097;C0464;Nantes;app;2025-03-13;5;37.5
O202503130098;C0089;Paris;app;2025-03-13;3;59.699999999999996
O202503130099;C0276;Toulouse;web;2025-03-13;3;74.69999999999999
O202503130100;C0062;Nantes;app;2025-03-13;2;19.8
O202503140001;C0524;Marseille;app;2025-03-14;1;15.0
O202503140003;C0071;Paris;app;2025-03-14;2;15.0
O202503140004;C0579;Nice;web;2025-03-14;5;40.0
O202503140005;C0109;Marseille;web;2025-03-14;1;9.9
O202503140006;C0550;Lille;web;2025-03-14;1;19.9
O202503140007;C0150;Lille;web;2025-03-14;2;49.8
O202503140008;C0098;Marseille;app;2025-03-14;3;45.0
O202503140011;C0609;Toulouse;app;2025-03-14;1;12.5
O202503140012;C0138;Nantes;web;2025-03-14;3;37.5
O202503140013;C0560;Lille;web;2025-03-14;5;124.5
O202503140014;C0010;Bordeaux;web;2025-03-14;3;12.0
O202503140015;C0610;Marseille;app;2025-03-14;4;60.0
O202503140017;C0287;Lyon;web;2025-03-14;5;62.5
O202503140018;C0114;Paris;web;2025-03-14;4;39.6
O202503140019;C0206;Paris;web;2025-03-14;3;29.700000000000003
O202503140021;C0028;Lille;app;2025-03-14;2;5.0
O202503140022;C0342;Lille;web;2025-03-14;3;29.700000000000003
O202503140023;C0107;Bordeaux;web;2025-03-14;4;32.0
O202503140024;C0347;Lille;web;2025-03-14;5;25.0
O202503140026;C0116;Nice;web;2025-03-14;3;37.5
O202503140028;C0616;Nantes;app;2025-03-14;1;9.9
O202503140029;C0521;Nice;app;2025-03-14;4;20.0
O202503140030;C0090;Marseille;web;2025-03-14;5;12.5
O202503140031;C0383;Marseille;app;2025-03-14;1;8.0
O202503140032;C0760;Nantes;web;2025-03-14;4;99.6
O202503140035;C0031;Nantes;app;2025-03-14;1;5.0
O202503140036;C0530;Lyon;app;2025-03-14;3;45.0
O202503140037;C0651;Nice;app;2025-03-14;1;4.0
O202503140038;C0133;Lyon;web;2025-03-14;5;62.5
O202503140039;C0527;Lille;web;2025-03-14;4;60.0
O202503140041;C0234;Lyon;web;2025-03-14;2;5.0
O202503140042;C0261;Marseille;web;2025-03-14;1;19.9
O202503140043;C0312;Paris;web;2025-03-14;2;39.8
O202503140044;C0693;Marseille;web;2025-03-14;3;22.5
O202503140045;C0032;Nice;app;2025-03-14;5;75.0
O202503140046;C0635;Paris;web;2025-03-14;2;19.8
O202503140047;C0081;Lille;web;2025-03-14;5;37.5
O202503140048;C0027;Nantes;web;2025-03-14;4;79.6
O202503140049;C0015;Paris;app;2025-03-14;4;39.6
O202503140050;C0275;Nice;web;2025-03-14;3;45.0
O202503140051;C0800;Lyon;app;2025-03-14;2;39.8
O202503140052;C0190;Lyon;app;2025-03-14;3;24.0
O202503140053;C0313;Bordeaux;web;2025-03-14;3;45.0
O202503140054;C0076;Nantes;web;2025-03-14;5;124.5
O202503140056;C0418;Bordeaux;web;2025-03-14;4;16.0
O202503140057;C0655;Paris;web;2025-03-14;1;5.0
O202503140059;C0719;Paris;web;2025-03-14;2;16.0
O202503140060;C0464;Nantes;web;2025-03-14;4;99.6
O202503140061;C0060;Lyon;web;2025-03-14;2;49.8
O202503140062;C0680;Bordeaux;web;2025-03-14;2;8.0
O202503140063;C0019;Bordeaux;web;2025-03-14;3;22.5
O202503140065;C0096;Lyon;web;2025-03-14;4;60.0
O202503140066;C0322;Marseille;app;2025-03-14;4;20.0
O202503140069;C0489;Bordeaux;web;2025-03-14;4;32.0
O202503140070;C0096;Lyon;app;2025-03-14;5;37.5
O202503140071;C0212;Lille;web;2025-03-14;4;32.0
O202503140072;C0538;Bordeaux;app;2025-03-14;2;30.0
O202503140073;C0456;Paris;web;2025-03-14;5;20.0
O202503140075;C0286;Toulouse;app;2025-03-14;4;16.0
O202503140076;C0556;Marseille;app;2025-03-14;1;7.5
O202503140077;C0310;Nice;app;2025-03-14;5;75.0
O202503140080;C0386;Nice;web;2025-03-14;3;12.0
O202503140081;C0594;Lyon;web;2025-03-14;1;19.9
O202503140082;C0419;Toulouse;app;2025-03-14;5;62.5
O202503140084;C0515;Nice;web;2025-03-14;1;2.5
O202503140085;C0741;Paris;web;2025-03-14;1;9.9
O202503140087;C0172;Bordeaux;web;2025-03-14;1;24.9
O202503140088;C0566;Lyon;app;2025-03-14;2;30.0
O202503140089;C0383;Marseille;web;2025-03-14;1;8.0
O202503140090;C0230;Nice;web;2025-03-14;2;10.0
O202503140092;C0105;Lyon;web;2025-03-14;2;39.8
O202503140094;C0529;Lille;app;2025-03-14;1;8.0
O202503140095;C0617;Lyon;app;2025-03-14;4;30.0
O202503140096;C0608;Bordeaux;web;2025-03-14;4;10.0
O202503140098;C0478;Bordeaux;web;2025-03-14;5;40.0
O202503140099;C0549;Lyon;web;2025-03-14;1;7.5
O202503140100;C0450;Nantes;app;2025-03-14;5;37.5
O202503150001;C0276;Toulouse;app;2025-03-15;5;75.0
O202503150002;C0527;Lille;web;2025-03-15;4;99.6
O202503150004;C0060;Lyon;app;2025-03-15;3;24.0
O202503150005;C0444;Lyon;web;2025-03-15;2;49.8
O202503150006;C0394;Bordeaux;web;2025-03-15;3;74.69999999999999
O202503150007;C0317;Marseille;app;2025-03-15;3;29.700000000000003
O202503150008;C0248;Marseille;web;2025-03-15;2;49.8
O202503150009;C0178;Lille;app;2025-03-15;5;99.5
O202503150011;C0295;Toulouse;web;2025-03-15;3;45.0
O202503150012;C0373;Nantes;web;2025-03-15;3;37.5
O202503150015;C0603;Paris;web;2025-03-15;3;7.5
O202503150016;C0700;Paris;web;2025-03-15;1;2.5
O202503150017;C0253;Paris;app;2025-03-15;1;4.0
O202503150018;C0077;Bordeaux;app;2025-03-15;1;19.9
O202503150019;C0179;Nice;app;2025-03-15;1;15.0
O202503150020;C0529;Lille;web;2025-03-15;3;29.700000000000003
O202503150021;C0046;Marseille;app;2025-03-15;4;20.0
O202503150022;C0550;Lille;app;2025-03-15;1;12.5
O202503150023;C0744;Bordeaux;web;2025-03-15;3;12.0
O202503150024;C0089;Paris;web;2025-03-15;2;10.0
O202503150025;C0418;Bordeaux;app;2025-03-15;3;45.0
O202503150026;C0392;Lyon;app;2025-03-15;4;99.6
O202503150027;C0355;Nantes;app;2025-03-15;4;16.0
O202503150028;C0628;Lyon;app;2025-03-15;5;20.0
O202503150030;C0526;Toulouse;app;2025-03-15;5;62.5
O202503150031;C0273;Nice;app;2025-03-15;1;5.0
O202503150032;C0744;Bordeaux;app;2025-03-15;3;12.0
O202503150033;C0129;Lyon;app;2025-03-15;4;79.6
O202503150034;C0293;Nantes;web;2025-03-15;2;16.0
O202503150035;C0576;Lyon;app;2025-03-15;4;16.0
O202503150036;C0388;Nantes;app;2025-03-15;5;75.0
O202503150037;C0158;Nantes;web;2025-03-15;5;40.0
O202503150038;C0125;Marseille;web;2025-03-15;2;10.0
O202503150039;C0094;Marseille;app;2025-03-15;3;15.0
O202503150040;C0088;Lille;app;2025-03-15;5;12.5
O202503150041;C0757;Nice;web;2025-03-15;4;99.6
O202503150042;C0436;Marseille;app;2025-03-15;1;7.5
O202503150043;C0283;Lille;app;2025-03-15;5;12.5
O202503150044;C0143;Bordeaux;web;2025-03-15;2;16.0
O202503150045;C0128;Toulouse;app;2025-03-15;1;7.5
O202503150046;C0757;Nice;app;2025-03-15;5;37.5
O202503150047;C0371;Lyon;app;2025-03-15;5;99.5
O202503150049;C0602;Paris;app;2025-03-15;1;4.0
O202503150050;C0366;Marseille;web;2025-03-15;3;74.69999999999999
O202503150051;C0332;Marseille;app;2025-03-15;3;7.5
O202503150052;C0285;Bordeaux;web;2025-03-15;3;37.5
O202503150053;C0382;Bordeaux;app;2025-03-15;4;60.0
O202503150054;C0381;Toulouse;app;2025-03-15;5;37.5
O202503150055;C0381;Toulouse;app;2025-03-15;3;22.5
O202503150060;C0672;Toulouse;web;2025-03-15;1;4.0
O202503150061;C0163;Marseille;web;2025-03-15;1;2.5
O202503150062;C0337;Lyon;web;2025-03-15;5;37.5
O202503150063;C0610;Marseille;web;2025-03-15;2;30.0
O202503150064;C0708;Bordeaux;app;2025-03-15;5;75.0
O202503150065;C0268;Bordeaux;app;2025-03-15;3;29.700000000000003
O202503150066;C0396;Nantes;web;2025-03-15;5;20.0
O202503150067;C0392;Lyon;web;2025-03-15;3;15.0
O202503150068;C0289;Lille;app;2025-03-15;2;19.8
O202503150070;C0226;Lille;app;2025-03-15;3;7.5
O202503150071;C0189;Lille;web;2025-03-15;4;39.6
O202503150072;C0055;Toulouse;web;2025-03-15;4;20.0
O202503150073;C0088;Lille;web;2025-03-15;3;12.0
O202503150074;C0583;Lille;app;2025-03-15;3;59.699999999999996
O202503150075;C0271;Lille;app;2025-03-15;5;12.5
O202503150077;C0710;Marseille;app;2025-03-15;3;45.0
O202503150079;C0438;Lille;web;2025-03-15;1;2.5
O202503150080;C0779;Lille;web;2025-03-15;3;74.69999999999999
O202503150081;C0244;Bordeaux;app;2025-03-15;1;19.9
O202503150082;C0034;Nantes;web;2025-03-15;5;25.0
O202503150083;C0663;Bordeaux;web;2025-03-15;4;32.0
O202503150084;C0121;Bordeaux;web;2025-03-15;3;45.0
O202503150086;C0736;Marseille;web;2025-03-15;5;62.5
O202503150087;C0028;Lille;app;2025-03-15;5;99.5
O202503150088;C0428;Marseille;app;2025-03-15;3;7.5
O202503150089;C0234;Lyon;web;2025-03-15;2;8.0
O202503150090;C0280;Nantes;app;2025-03-15;3;15.0
O202503150091;C0684;Paris;app;2025-03-15;5;12.5
O202503150092;C0435;Nice;app;2025-03-15;4;20.0
O202503150093;C0595;Toulouse;app;2025-03-15;5;40.0
O202503150094;C0265;Nice;web;2025-03-15;2;16.0
O202503150096;C0390;Toulouse;app;2025-03-15;5;49.5
O202503150097;C0224;Bordeaux;app;2025-03-15;2;15.0
O202503150098;C0055;Toulouse;web;2025-03-15;1;19.9
O202503150099;C0787;Lyon;app;2025-03-15;3;45.0
O202503150100;C0624;Lyon;app;2025-03-15;3;29.700000000000003
O202503160002;C0329;Toulouse;web;2025-03-16;2;30.0
O202503160003;C0564;Nice;app;2025-03-16;2;10.0
O202503160004;C0172;Bordeaux;app;2025-03-16;4;39.6
O202503160005;C0287;Lyon;web;2025-03-16;4;99.6
O202503160006;C0325;Lyon;app;2025-03-16;3;12.0
O202503160007;C0561;Lyon;web;2025-03-16;2;30.0
O202503160008;C0024;Marseille;app;2025-03-16;1;19.9
O202503160009;C0781;Lyon;web;2025-03-16;1;19.9
O202503160010;C0781;Lyon;web;2025-03-16;5;49.5
O202503160011;C0589;Marseille;web;2025-03-16;2;15.0
O202503160012;C0560;Lille;web;2025-03-16;4;30.0
O202503160013;C0451;Nantes;web;2025-03-16;4;99.6
O202503160014;C0169;Nice;app;2025-03-16;5;49.5
O202503160016;C0145;Bordeaux;web;2025-03-16;5;124.5
O202503160017;C0191;Marseille;web;2025-03-16;2;49.8
O202503160019;C0509;Nantes;web;2025-03-16;5;124.5
O202503160020;C0238;Toulouse;web;2025-03-16;5;25.0
O202503160021;C0643;Bordeaux;web;2025-03-16;2;10.0
O202503160023;C0157;Paris;web;2025-03-16;5;99.5
O202503160024;C0017;Paris;app;2025-03-16;5;49.5
O202503160025;C0455;Bordeaux;web;2025-03-16;2;30.0
O202503160026;C0112;Toulouse;web;2025-03-16;2;8.0
O202503160027;C0518;Nantes;app;2025-03-16;2;25.0
O202503160028;C0627;Lille;app;2025-03-16;4;60.0
O202503160029;C0275;Nice;web;2025-03-16;2;49.8
O202503160031;C0217;Nantes;web;2025-03-16;2;19.8
O202503160032;C0794;Lyon;app;2025-03-16;1;5.0
O202503160035;C0318;Nantes;app;2025-03-16;2;10.0
O202503160036;C0544;Lille;web;2025-03-16;2;25.0
O202503160038;C0514;Bordeaux;web;2025-03-16;5;25.0
O202503160039;C0599;Bordeaux;web;2025-03-16;3;12.0
O202503160040;C0408;Paris;app;2025-03-16;1;19.9
O202503160041;C0561;Lyon;app;2025-03-16;3;22.5
O202503160042;C0192;Paris;web;2025-03-16;3;22.5
O202503160043;C0256;Lyon;app;2025-03-16;1;19.9
O202503160044;C0504;Bordeaux;web;2025-03-16;1;7.5
O202503160045;C0575;Nice;web;2025-03-16;1;7.5
O202503160047;C0489;Bordeaux;app;2025-03-16;3;45.0
O202503160049;C0171;Lille;web;2025-03-16;4;79.6
O202503160050;C0062;Nantes;web;2025-03-16;1;5.0
O202503160051;C0619;Nantes;app;2025-03-16;1;7.5
O202503160053;C0361;Marseille;app;2025-03-16;5;37.5
O202503160054;C0485;Marseille;app;2025-03-16;2;39.8
O202503160055;C0531;Nantes;app;2025-03-16;3;12.0
O202503160057;C0679;Marseille;web;2025-03-16;3;74.69999999999999
O202503160059;C0309;Nice;web;2025-03-16;1;24.9
O202503160060;C0711;Toulouse;web;2025-03-16;5;124.5
O202503160061;C0736;Marseille;app;2025-03-16;2;30.0
O202503160062;C0259;Lille;app;2025-03-16;2;8.0
O202503160063;C0245;Nice;app;2025-03-16;4;20.0
O202503160064;C0484;Marseille;app;2025-03-16;2;15.0
O202503160065;C0116;Nice;app;2025-03-16;5;12.5
O202503160066;C0340;Toulouse;web;2025-03-16;3;74.69999999999999
O202503160067;C0700;Paris;web;2025-03-16;3;7.5
O202503160068;C0084;Nantes;app;2025-03-16;2;39.8
O202503160070;C0065;Toulouse;web;2025-03-16;2;30.0
O202503160072;C0387;Nice;web;2025-03-16;2;30.0
O202503160073;C0461;Lyon;web;2025-03-16;4;10.0
O202503160074;C0067;Bordeaux;app;2025-03-16;5;62.5
O202503160075;C0053;Lille;app;2025-03-16;3;29.700000000000003
O202503160077;C0289;Lille;app;2025-03-16;3;15.0
O202503160078;C0608;Bordeaux;web;2025-03-16;3;45.0
O202503160079;C0504;Bordeaux;app;2025-03-16;1;24.9
O202503160080;C0681;Nantes;web;2025-03-16;1;9.9
O202503160081;C0654;Lille;web;2025-03-16;4;30.0
O202503160083;C0445;Nantes;web;2025-03-16;5;62.5
O202503160084;C0566;Lyon;app;2025-03-16;1;12.5
O202503160085;C0030;Toulouse;web;2025-03-16;4;10.0
O202503160086;C0282;Marseille;app;2025-03-16;5;37.5
O202503160088;C0467;Toulouse;app;2025-03-16;5;49.5
O202503160090;C0497;Nantes;app;2025-03-16;4;30.0
O202503160091;C0187;Nantes;web;2025-03-16;5;124.5
O202503160092;C0204;Lille;web;2025-03-16;3;15.0
O202503160094;C0479;Marseille;app;2025-03-16;4;20.0
O202503160095;C0312;Paris;app;2025-03-16;1;24.9
O202503160096;C0168;Lyon;web;2025-03-16;2;10.0
O202503160098;C0159;Paris;app;2025-03-16;4;16.0
O202503170001;C0484;Marseille;app;2025-03-17;3;37.5
O202503170002;C0331;Marseille;app;2025-03-17;5;62.5
O202503170003;C0403;Toulouse;app;2025-03-17;5;99.5
O202503170004;C0583;Lille;web;2025-03-17;5;12.5
O202503170006;C0445;Nantes;web;2025-03-17;2;8.0
O202503170007;C0757;Nice;app;2025-03-17;2;30.0
O202503170008;C0046;Marseille;app;2025-03-17;2;19.8
O202503170009;C0649;Lyon;app;2025-03-17;3;12.0
O202503170010;C0595;Toulouse;app;2025-03-17;3;7.5
O202503170011;C0117;Paris;app;2025-03-17;5;49.5
O202503170012;C0718;Lille;app;2025-03-17;2;19.8
O202503170013;C0629;Lille;app;2025-03-17;5;75.0
O202503170014;C0303;Lille;app;2025-03-17;3;12.0
O202503170015;C0121;Bordeaux;app;2025-03-17;4;99.6
O202503170017;C0414;Lyon;web;2025-03-17;1;24.9
O202503170018;C0218;Lille;app;2025-03-17;1;19.9
O202503170019;C0035;Nantes;app;2025-03-17;5;25.0
O202503170020;C0081;Lille;app;2025-03-17;1;2.5
O202503170021;C0468;Toulouse;app;2025-03-17;3;37.5
O202503170022;C0598;Toulouse;app;2025-03-17;1;4.0
O202503170023;C0593;Nice;app;2025-03-17;2;39.8
O202503170024;C0100;Nantes;app;2025-03-17;2;19.8
O202503170025;C0309;Nice;web;2025-03-17;3;22.5
O202503170026;C0028;Lille;web;2025-03-17;2;15.0
O202503170027;C0315;Marseille;web;2025-03-17;1;12.5
O202503170029;C0001;Nantes;web;2025-03-17;4;10.0
O202503170030;C0753;Marseille;web;2025-03-17;4;10.0
O202503170031;C0710;Marseille;web;2025-03-17;3;59.699999999999996
O202503170032;C0668;Bordeaux;web;2025-03-17;3;74.69999999999999
O202503170033;C0491;Lyon;web;2025-03-17;2;39.8
O202503170035;C0394;Bordeaux;web;2025-03-17;3;24.0
O202503170036;C0218;Lille;web;2025-03-17;1;8.0
O202503170037;C0620;Nice;app;2025-03-17;3;12.0
O202503170039;C0759;Bordeaux;app;2025-03-17;1;2.5
O202503170040;C0387;Nice;app;2025-03-17;3;7.5
O202503170041;C0262;Bordeaux;app;2025-03-17;2;10.0
O202503170042;C0699;Nice;app;2025-03-17;1;24.9
O202503170043;C0556;Marseille;app;2025-03-17;2;49.8
O202503170046;C0121;Bordeaux;app;2025-03-17;4;30.0
O202503170047;C0429;Marseille;web;2025-03-17;1;5.0
O202503170048;C0131;Toulouse;app;2025-03-17;4;30.0
O202503170049;C0365;Nice;app;2025-03-17;3;7.5
O202503170050;C0014;Paris;web;2025-03-17;3;7.5
O202503170051;C0649;Lyon;web;2025-03-17;2;49.8
O202503170053;C0027;Nantes;app;2025-03-17;4;99.6
O202503170055;C0584;Toulouse;web;2025-03-17;4;79.6
O202503170056;C0405;Paris;app;2025-03-17;5;12.5
O202503170057;C0620;Nice;web;2025-03-17;3;24.0
O202503170058;C0684;Paris;web;2025-03-17;4;60.0
O202503170059;C0504;Bordeaux;web;2025-03-17;2;5.0
O202503170060;C0282;Marseille;web;2025-03-17;1;4.0
O202503170061;C0505;Toulouse;web;2025-03-17;5;25.0
O202503170063;C0412;Toulouse;app;2025-03-17;3;74.69999999999999
O202503170064;C0368;Paris;web;2025-03-17;2;15.0
O202503170066;C0467;Toulouse;app;2025-03-17;5;75.0
O202503170067;C0263;Lyon;app;2025-03-17;5;25.0
O202503170068;C0216;Nantes;web;2025-03-17;4;39.6
O202503170069;C0477;Paris;app;2025-03-17;2;5.0
O202503170070;C0287;Lyon;app;2025-03-17;3;29.700000000000003
O202503170071;C0788;Toulouse;web;2025-03-17;4;99.6
O202503170072;C0178;Lille;app;2025-03-17;5;124.5
O202503170073;C0549;Lyon;app;2025-03-17;5;49.5
O202503170074;C0024;Marseille;app;2025-03-17;3;29.700000000000003
O202503170075;C0521;Nice;app;2025-03-17;1;24.9
O202503170077;C0222;Marseille;web;2025-03-17;4;16.0
O202503170078;C0069;Nantes;app;2025-03-17;4;39.6
O202503170081;C0247;Marseille;web;2025-03-17;5;20.0
O202503170082;C0403;Toulouse;app;2025-03-17;5;20.0
O202503170083;C0147;Nice;web;2025-03-17;2;49.8
O202503170084;C0681;Nantes;web;2025-03-17;1;15.0
O202503170085;C0484;Marseille;app;2025-03-17;4;79.6
O202503170086;C0523;Lille;app;2025-03-17;3;45.0
O202503170087;C0456;Paris;app;2025-03-17;1;2.5
O202503170088;C0253;Paris;web;2025-03-17;1;8.0
O202503170089;C0603;Paris;app;2025-03-17;3;22.5
O202503170090;C0014;Paris;web;2025-03-17;1;5.0
O202503170091;C0529;Lille;web;2025-03-17;1;15.0
O202503170092;C0727;Nice;app;2025-03-17;3;37.5
O202503170093;C0247;Marseille;web;2025-03-17;1;8.0
O202503170095;C0732;Nantes;app;2025-03-17;3;29.700000000000003
O202503170096;C0639;Bordeaux;app;2025-03-17;3;24.0
O202503170098;C0544;Lille;web;2025-03-17;1;4.0
O202503170099;C0181;Paris;web;2025-03-17;3;22.5
O202503170100;C0337;Lyon;app;2025-03-17;4;16.0
O202503180001;C0205;Marseille;app;2025-03-18;4;32.0
O202503180002;C0502;Nice;web;2025-03-18;5;99.5
O202503180003;C0575;Nice;app;2025-03-18;5;99.5
O202503180004;C0667;Toulouse;app;2025-03-18;4;30.0
O202503180006;C0128;Toulouse;web;2025-03-18;1;2.5
O202503180007;C0337;Lyon;app;2025-03-18;3;7.5
O202503180009;C0728;Bordeaux;web;2025-03-18;3;15.0
O202503180010;C0762;Lyon;app;2025-03-18;2;10.0
O202503180011;C0029;Bordeaux;app;2025-03-18;5;12.5
O202503180013;C0405;Paris;web;2025-03-18;5;99.5
O202503180014;C0600;Paris;web;2025-03-18;4;39.6
O202503180015;C0467;Toulouse;app;2025-03-18;4;32.0
O202503180016;C0109;Marseille;web;2025-03-18;4;20.0
O202503180018;C0182;Bordeaux;app;2025-03-18;4;16.0
